Rec#,Cyc#,Step,Test (Min),Step (Min),Amp-hr,Watt-hr,Amps,Volts,State,ES,DPt Time
284,3,5,5.9885,0.3123,0.005416028,0.01243353,1.041428244,1.95201038,D,5,12:40:36
285,3,5,6.012,0.3358,0.00582394,0.013218621,1.04150454,1.89906157,D,5,12:40:37
286,3,5,6.0353,0.3592,0.006228959,0.01397665,1.041428244,1.84580758,D,5,12:40:39
287,3,5,6.0587,0.3825,0.006633979,0.014713134,1.041428244,1.79270619,D,5,12:40:40
288,3,5,6.0817,0.4055,0.00703321,0.015417812,1.041275654,1.73929961,D,5,12:40:41
289,3,5,6.1047,0.4285,0.007432442,0.01610126,1.04150454,1.68604562,D,5,12:40:43
290,3,5,6.1275,0.4513,0.007828783,0.01675862,1.04150454,1.63263905,D,5,12:40:44
291,3,5,6.1502,0.474,0.008222229,0.01739015,1.04150454,1.57907988,D,5,12:40:46
292,3,5,6.1728,0.4967,0.008615674,0.018000553,1.041428244,1.52536812,D,5,12:40:47
293,3,5,6.1952,0.519,0.009003336,0.018581213,1.041580835,1.47196155,D,5,12:40:48
294,3,5,6.2175,0.5413,0.009390997,0.019141228,1.041351949,1.41870756,D,5,12:40:50
295,3,5,6.2395,0.5633,0.009772871,0.019672565,1.041580835,1.36545357,D,5,12:40:51
296,3,5,6.2615,0.5853,0.010154746,0.020183575,1.041580835,1.31235218,D,5,12:40:52
297,3,5,6.2833,0.6072,0.010533728,0.020670467,1.041580835,1.25879301,D,5,12:40:54
298,3,5,6.305,0.6288,0.010909817,0.021133572,1.041580835,1.20538643,D,5,12:40:55
299,3,5,6.3267,0.6505,0.011285905,0.021576578,1.04150454,1.15197986,D,5,12:40:56
300,3,5,6.348,0.6718,0.011656208,0.021992931,1.04150454,1.09872587,D,5,12:40:57
301,3,5,6.3693,0.6932,0.01202651,0.022389541,1.04150454,1.04486152,D,5,12:40:59
302,3,5,6.3905,0.7143,0.012393919,0.022763356,1.041428244,0.99130236,D,5,12:41:00
303,3,5,6.4115,0.7353,0.012758435,0.023114687,1.041428244,0.93789578,D,5,12:41:01
304,3,5,6.4323,0.7562,0.013120059,0.023443869,1.041580835,0.88418402,D,5,12:41:02
305,3,5,6.4532,0.777,0.013481682,0.023753613,1.04150454,0.83047227,D,5,12:41:04
306,3,5,6.4737,0.7975,0.01383752,0.024039257,1.04150454,0.77660792,D,5,12:41:05
307,3,5,6.4942,0.818,0.014193359,0.024305765,1.041580835,0.72274357,D,5,12:41:06
308,3,5,6.5147,0.8385,0.014549196,0.024553031,1.041275654,0.66887922,D,5,12:41:07
309,3,5,6.5347,0.8585,0.014896355,0.024775522,1.041428244,0.61486229,D,5,12:41:09
310,3,5,6.5547,0.8785,0.015243513,0.024979365,1.04150454,0.56115053,D,5,12:41:10
311,3,5,6.5745,0.8983,0.015587778,0.025162912,1.041428244,0.50713359,D,5,12:41:11
312,3,5,6.594,0.9178,0.015926258,0.025325191,1.041428244,0.45357443,D,5,12:41:12
313,3,5,6.6135,0.9373,0.016264737,0.025469317,1.04150454,0.39986267,D,5,12:41:13
314,3,5,6.633,0.9568,0.016603218,0.025595167,1.04150454,0.34569314,D,5,12:41:15
315,3,5,6.6523,0.9762,0.016938804,0.025701783,1.041428244,0.2916762,D,5,12:41:16
316,3,5,6.6715,0.9953,0.017271498,0.02578956,1.041428244,0.23796445,D,5,12:41:17
317,3,5,6.6907,1.0145,0.017604192,0.025859449,1.04150454,0.18425269,D,5,12:41:18
318,3,5,6.7098,1.0337,0.017936886,0.025911451,1.041428244,0.13023575,D,5,12:41:19
319,3,5,6.729,1.0528,0.018269579,0.025945564,1.04150454,0.07667659,D,5,12:41:20
320,3,5,6.7482,1.072,0.018602274,0.025961769,1.04150454,0.02281224,D,5,12:41:21
321,3,5,6.7528,1.0767,0.018683278,0.025963014,1.041428244,0.00968948,D,133,12:41:22
322,4,9,6.7537,0.0008,3.7029E-06,9.565E-07,0.417334249,0.25795377,C,0,12:41:22
323,4,9,6.787,0.0342,0.000235129,6.70071E-05,0.416647593,0.31013962,C,5,12:41:24
324,4,9,6.8237,0.0708,0.000489684,0.00015274,0.416647593,0.36217288,C,5,12:41:26
325,4,9,6.8618,0.109,0.000754652,0.000255723,0.416571298,0.41420615,C,5,12:41:29
326,4,9,6.901,0.1482,0.001026563,0.000375522,0.416571298,0.46608682,C,5,12:41:31
327,4,9,6.941,0.1882,0.001304257,0.000512274,0.416495003,0.51750973,C,5,12:41:33
328,4,9,6.9815,0.2287,0.001585423,0.000665258,0.416571298,0.5693904,C,5,12:41:36
329,4,9,7.0228,0.27,0.001872374,0.000836173,0.416495003,0.6209659,C,5,12:41:38
330,4,9,7.065,0.3122,0.002165112,0.00102567,0.416571298,0.67284657,C,5,12:41:41
331,4,9,7.1078,0.355,0.002462475,0.001233556,0.416495003,0.72457465,C,5,12:41:43
332,4,9,7.1513,0.3985,0.002764468,0.001460309,0.416571298,0.77645533,C,5,12:41:46
333,4,9,7.1957,0.4428,0.003072249,0.001707329,0.416418708,0.82787823,C,5,12:41:49
334,4,9,7.2405,0.4877,0.003383498,0.00197321,0.416495003,0.87960632,C,5,12:41:51
335,4,9,7.286,0.5332,0.003699374,0.002259334,0.416495003,0.93102922,C,5,12:41:54
336,4,9,7.332,0.5792,0.004018723,0.002565042,0.416495003,0.98275731,C,5,12:41:57
337,4,9,7.379,0.6262,0.004345014,0.002894256,0.416495003,1.03418021,C,5,12:42:00
338,4,9,7.4262,0.6733,0.004672462,0.003241478,0.416723888,1.08560311,C,5,12:42:03
339,4,9,7.4743,0.7215,0.005006852,0.003613223,0.416723888,1.13717861,C,5,12:42:05
340,4,9,7.5232,0.7703,0.005345872,0.004007591,0.416418708,1.18844892,C,5,12:42:08
341,4,9,7.5725,0.8197,0.005688362,0.004423604,0.416571298,1.24048219,C,5,12:42:11
342,4,9,7.623,0.8702,0.006038952,0.004867541,0.416647593,1.29190509,C,5,12:42:14
343,4,9,7.6737,0.9208,0.0063907,0.005331125,0.416418708,1.3431754,C,5,12:42:17
344,4,9,7.725,0.9722,0.006747075,0.005819118,0.416342413,1.3947509,C,5,12:42:21
345,4,9,7.7768,1.024,0.007106919,0.00633036,0.416571298,1.44602121,C,5,12:42:24
346,4,9,7.8293,1.0765,0.007471393,0.006866886,0.416495003,1.49729152,C,5,12:42:27
347,4,9,7.882,1.1292,0.007837025,0.007423848,0.416418708,1.54871443,C,5,12:42:30
348,4,9,7.936,1.1832,0.008211914,0.008014215,0.416571298,1.60028992,C,5,12:42:33
349,4,9,7.9898,1.237,0.008585646,0.008622039,0.416647593,1.65140764,C,5,12:42:36
350,4,9,8.0442,1.2913,0.008962847,0.009254761,0.416495003,1.70252537,C,5,12:42:40
351,4,9,8.0993,1.3465,0.009345834,0.009916813,0.416723888,1.75379568,C,5,12:42:43
352,4,9,8.1545,1.4017,0.009728823,0.010598398,0.416495003,1.80460822,C,5,12:42:46
353,4,9,8.2105,1.4577,0.010117597,0.011310081,0.416418708,1.85557336,C,5,12:42:50
354,4,9,8.2673,1.5145,0.010512156,0.012052486,0.416723888,1.90684367,C,5,12:42:53
355,4,9,8.3245,1.5717,0.010909029,0.012819497,0.416647593,1.95796139,C,5,12:42:56
356,4,9,8.3827,1.6298,0.011312844,0.01362057,0.416418708,2.00907912,C,5,12:43:00
357,4,9,8.4413,1.6885,0.011720131,0.014449358,0.416418708,2.06034943,C,5,12:43:04
358,4,9,8.5007,1.7478,0.012132048,0.015308677,0.416342413,2.11146715,C,5,12:43:07
359,4,9,8.5603,1.8075,0.012546276,0.016194018,0.416495003,2.16243229,C,5,12:43:11
360,4,9,8.6207,1.8678,0.012965134,0.017110595,0.416495003,2.21339742,C,5,12:43:14
361,4,9,8.6817,1.9288,0.013388619,0.018058903,0.416495003,2.26451514,C,5,12:43:18
362,4,9,8.7435,1.9907,0.013817889,0.019042097,0.416495003,2.31563287,C,5,12:43:22
363,4,9,8.806,2.0532,0.014251789,0.020058061,0.416495003,2.36675059,C,5,12:43:25
364,4,9,8.8692,2.1163,0.014690316,0.021107266,0.416495003,2.41756313,C,5,12:43:29
365,4,9,8.9333,2.1805,0.015135784,0.022195836,0.416571298,2.46913863,C,5,12:43:33
366,4,9,8.9985,2.2457,0.015588197,0.023324549,0.416647593,2.52010376,C,5,12:43:37
367,4,9,9.0642,2.3113,0.016044081,0.024485326,0.416495003,2.57167926,C,5,12:43:41
368,4,9,9.1307,2.3778,0.01650575,0.025684467,0.416723888,2.62279698,C,5,12:43:45
369,4,9,9.1977,2.4448,0.01697089,0.026916396,0.416495003,2.67360952,C,5,12:43:49
370,4,9,9.2657,2.5128,0.017442971,0.028190755,0.416647593,2.72457465,C,5,12:43:53
371,4,9,9.3345,2.5817,0.017920837,0.029505078,0.416495003,2.77553979,C,5,12:43:57
372,4,9,9.4042,2.6513,0.018404488,0.030859937,0.416342413,2.82635233,C,5,12:44:01
373,4,9,9.4742,2.7213,0.018890455,0.032245975,0.416571298,2.87716487,C,5,12:44:05
374,4,9,9.5453,2.7925,0.019384521,0.033680187,0.416647593,2.9282826,C,5,12:44:10
375,4,9,9.6182,2.8653,0.019890158,0.035173842,0.416495003,2.97924773,C,5,12:44:14
376,4,9,9.6478,2.895,0.020096115,0.035789641,0.416495003,3,C,133,12:44:16
377,4,10,9.6487,0.0008,3.7344E-06,1.06738E-05,0.417486839,2.85885405,D,0,12:44:16
378,4,10,9.7027,0.0548,0.000378635,0.001072144,0.416495003,2.80788891,D,5,12:44:20
379,4,10,9.7625,0.1147,0.00079402,0.002227682,0.416647593,2.75677119,D,5,12:44:23
380,4,10,9.8228,0.175,0.001212876,0.003371528,0.416495003,2.70611124,D,5,12:44:27
381,4,10,9.883,0.2352,0.001630576,0.004490969,0.416495003,2.65484092,D,5,12:44:31
382,4,10,9.9437,0.2958,0.002051744,0.005598226,0.416571298,2.60387579,D,5,12:44:34
383,4,10,10.004,0.3562,0.002470602,0.006677964,0.416495003,2.55260548,D,5,12:44:38
384,4,10,10.0643,0.4165,0.002889461,0.0077363,0.416495003,2.50148775,D,5,12:44:41
385,4,10,10.1245,0.4767,0.003307161,0.008770323,0.416571298,2.45037003,D,5,12:44:45
386,4,10,10.184,0.5362,0.003720232,0.009771791,0.416571298,2.3994049,D,5,12:44:49
387,4,10,10.2435,0.5957,0.004133304,0.010752204,0.416418708,2.34828717,D,5,12:44:52
388,4,10,10.3025,0.6547,0.004542903,0.01170345,0.416418708,2.29747463,D,5,12:44:56
389,4,10,10.361,0.7132,0.004949033,0.012625966,0.416571298,2.24635691,D,5,12:44:59
390,4,10,10.4198,0.772,0.005357478,0.013532913,0.416571298,2.19523919,D,5,12:45:03
391,4,10,10.478,0.8302,0.005761294,0.014408967,0.416800183,2.14427405,D,5,12:45:06
392,4,10,10.5363,0.8885,0.006166264,0.015266824,0.416495003,2.09285115,D,5,12:45:10
393,4,10,10.5943,0.9465,0.006568922,0.016099126,0.416571298,2.04173342,D,5,12:45:13
394,4,10,10.6518,1.004,0.006968108,0.016903789,0.416647593,1.99046311,D,5,12:45:17
395,4,10,10.7092,1.0613,0.007366139,0.017685751,0.416495003,1.9391928,D,5,12:45:20
396,4,10,10.7662,1.1183,0.007761854,0.01844286,0.416571298,1.88807507,D,5,12:45:23
397,4,10,10.8227,1.1748,0.008154099,0.019173239,0.416418708,1.83665217,D,5,12:45:27
398,4,10,10.8792,1.2313,0.008546343,0.019883521,0.416571298,1.78538186,D,5,12:45:30
399,4,10,10.9352,1.2873,0.008935118,0.020567545,0.416418708,1.73411154,D,5,12:45:34
400,4,10,10.9908,1.343,0.009321574,0.02122769,0.416571298,1.68284123,D,5,12:45:37
401,4,10,11.0463,1.3985,0.009706877,0.021866103,0.416495003,1.63157092,D,5,12:45:40
402,4,10,11.1013,1.4535,0.010088707,0.022479152,0.416495003,1.5803006,D,5,12:45:44
403,4,10,11.156,1.5082,0.010468224,0.023069034,0.416800183,1.5288777,D,5,12:45:47
404,4,10,11.2107,1.5628,0.01084774,0.023639416,0.416495003,1.47760739,D,5,12:45:50
405,4,10,11.2648,1.617,0.011223787,0.02418527,0.416800183,1.42603189,D,5,12:45:53
406,4,10,11.3188,1.671,0.011598675,0.024710214,0.416495003,1.37491417,D,5,12:45:57
407,4,10,11.3723,1.7245,0.011970092,0.025211221,0.416495003,1.32364385,D,5,12:46:00
408,4,10,11.4258,1.778,0.012341511,0.025693134,0.416418708,1.27206836,D,5,12:46:03
409,4,10,11.4787,1.8308,0.012708298,0.026150214,0.416495003,1.22095064,D,5,12:46:06
410,4,10,11.5313,1.8835,0.013073929,0.026587119,0.416571298,1.16968032,D,5,12:46:09
411,4,10,11.5837,1.9358,0.013437247,0.027002622,0.416495003,1.11841001,D,5,12:46:13
412,4,10,11.6357,1.9878,0.013798251,0.027396938,0.416571298,1.06698711,D,5,12:46:16
413,4,10,11.6875,2.0397,0.014158097,0.027771494,0.416571298,1.0155642,D,5,12:46:19
414,4,10,11.739,2.0912,0.014515631,0.028125294,0.416495003,0.96444648,D,5,12:46:22
415,4,10,11.7898,2.142,0.014868536,0.028456394,0.416571298,0.91287098,D,5,12:46:25
416,4,10,11.8407,2.1928,0.015221439,0.028769393,0.416571298,0.86160067,D,5,12:46:28
417,4,10,11.8908,2.243,0.015569718,0.02906038,0.416418708,0.81017777,D,5,12:46:31
418,4,10,11.9408,2.293,0.015916836,0.029332528,0.416495003,0.75860227,D,5,12:46:34
419,4,10,11.9905,2.3427,0.01626164,0.029585114,0.416495003,0.70717937,D,5,12:46:37
420,4,10,12.0395,2.3917,0.016601815,0.029816828,0.416571298,0.65590906,D,5,12:46:40
421,4,10,12.0885,2.4407,0.01694199,0.03003105,0.416647593,0.60418097,D,5,12:46:43
422,4,10,12.137,2.4892,0.017278697,0.030225753,0.416647593,0.55260548,D,5,12:46:46
423,4,10,12.1855,2.5377,0.017615404,0.030403081,0.416495003,0.50118257,D,5,12:46:49
424,4,10,12.2332,2.5853,0.017946321,0.030560312,0.416571298,0.45006485,D,5,12:46:52
425,4,10,12.2808,2.633,0.018277242,0.030700587,0.416571298,0.39864195,D,5,12:46:54
426,4,10,12.3285,2.6807,0.018608164,0.030823835,0.416418708,0.34691386,D,5,12:46:57
427,4,10,12.376,2.7282,0.018937926,0.030929659,0.416647593,0.29549096,D,5,12:47:00
428,4,10,12.4233,2.7755,0.019266532,0.031018196,0.416571298,0.24391547,D,5,12:47:03
429,4,10,12.4712,2.8233,0.019598608,0.031090512,0.416647593,0.19218738,D,5,12:47:06
430,4,10,12.5187,2.8708,0.019928372,0.031145299,0.416647593,0.14076448,D,5,12:47:09
431,4,10,12.5663,2.9185,0.020259291,0.031183283,0.416571298,0.08949416,D,5,12:47:12
432,4,10,12.6142,2.9663,0.020591368,0.031204324,0.416571298,0.03791867,D,5,12:47:14
433,4,10,12.6405,2.9927,0.020774184,0.031208625,0.416571298,0.00984207,D,133,12:47:16
434,5,9,12.6413,0.0008,3.7346E-06,5.554E-07,0.41794461,0.14854658,C,0,12:47:17
435,5,9,12.6777,0.0372,0.000255988,4.48331E-05,0.416571298,0.20042725,C,5,12:47:19
436,5,9,12.7163,0.0758,0.000524426,0.000105747,0.416571298,0.25230793,C,5,12:47:21
437,5,9,12.7558,0.1153,0.000798649,0.000182163,0.416418708,0.30388342,C,5,12:47:23
438,5,9,12.7958,0.1553,0.001076345,0.000273879,0.416571298,0.35561151,C,5,12:47:26
439,5,9,12.8365,0.196,0.001358667,0.00038169,0.416495003,0.40733959,C,5,12:47:28
440,5,9,12.8778,0.2373,0.00164562,0.000506141,0.416418708,0.45922026,C,5,12:47:31
441,5,9,12.9195,0.279,0.001934886,0.000646578,0.416495003,0.51064317,C,5,12:47:33
442,5,9,12.9613,0.3208,0.002225311,0.000802516,0.416495003,0.56206607,C,5,12:47:36
443,5,9,13.004,0.3635,0.002521519,0.00097682,0.416647593,0.61379416,C,5,12:47:38
444,5,9,13.0468,0.4063,0.002818885,0.001167117,0.416571298,0.66536965,C,5,12:47:41
445,5,9,13.0908,0.4503,0.003124349,0.001378406,0.416495003,0.71740291,C,5,12:47:43
446,5,9,13.135,0.4945,0.003430972,0.001606393,0.416342413,0.76897841,C,5,12:47:46
447,5,9,13.1798,0.5393,0.003742223,0.001853851,0.416647593,0.8205539,C,5,12:47:49
448,5,9,13.2253,0.5848,0.004058102,0.002121325,0.416418708,0.87243458,C,5,12:47:52
449,5,9,13.2717,0.6312,0.004379766,0.002410356,0.416571298,0.92431525,C,5,12:47:54
450,5,9,13.3185,0.678,0.0047049,0.00271934,0.416571298,0.97589075,C,5,12:47:57
451,5,9,13.3658,0.7253,0.005033505,0.00304859,0.416418708,1.02731365,C,5,12:48:00
452,5,9,13.4137,0.7732,0.005365581,0.003398398,0.416495003,1.07873655,C,5,12:48:03
453,5,9,13.4623,0.8218,0.005703444,0.003771701,0.416571298,1.13046464,C,5,12:48:06
454,5,9,13.5115,0.871,0.006044779,0.00416646,0.416342413,1.18188754,C,5,12:48:09
455,5,9,13.5612,0.9207,0.006389581,0.004582962,0.416495003,1.23315785,C,5,12:48:12
456,5,9,13.6115,0.971,0.006739013,0.005023009,0.416495003,1.28458076,C,5,12:48:15
457,5,9,13.6623,1.0218,0.007091917,0.005485577,0.416571298,1.33585107,C,5,12:48:18
458,5,9,13.7138,1.0733,0.007449449,0.005972542,0.416495003,1.38742657,C,5,12:48:21
459,5,9,13.766,1.1255,0.00781161,0.006484426,0.416495003,1.43869688,C,5,12:48:24
460,5,9,13.8185,1.178,0.008176084,0.007018262,0.416495003,1.4898146,C,5,12:48:27
461,5,9,13.8717,1.2312,0.008545188,0.007577768,0.416495003,1.54123751,C,5,12:48:30
462,5,9,13.9257,1.2852,0.008920075,0.008165332,0.416495003,1.59266041,C,5,12:48:34
463,5,9,13.9798,1.3393,0.009296121,0.008774032,0.416495003,1.64377813,C,5,12:48:37
464,5,9,14.0343,1.3938,0.009674479,0.009405814,0.416571298,1.69489586,C,5,12:48:40
465,5,9,14.0898,1.4493,0.01005978,0.01006891,0.416418708,1.74631876,C,5,12:48:43
466,5,9,14.1458,1.5053,0.010448553,0.010757929,0.416571298,1.79758907,C,5,12:48:47
467,5,9,14.2023,1.5618,0.010840798,0.011473222,0.416342413,1.84901198,C,5,12:48:50
468,5,9,14.2595,1.619,0.011237669,0.012217311,0.416495003,1.90043488,C,5,12:48:54
469,5,9,14.3177,1.6772,0.011641484,0.012995204,0.416418708,1.95201038,C,5,12:48:57
470,5,9,14.376,1.7355,0.012046455,0.013796195,0.416342413,2.0031281,C,5,12:49:01
471,5,9,14.4345,1.794,0.012452584,0.014620215,0.416342413,2.05409323,C,5,12:49:04
472,5,9,14.4938,1.8533,0.0128645,0.015476973,0.416495003,2.10521096,C,5,12:49:08
473,5,9,14.5537,1.9132,0.013279885,0.016362171,0.416723888,2.15617609,C,5,12:49:11
474,5,9,14.6143,1.9738,0.013701056,0.017281197,0.416495003,2.2074464,C,5,12:49:15
475,5,9,14.6757,2.0352,0.014126854,0.018232102,0.416495003,2.25825895,C,5,12:49:19
476,5,9,14.7373,2.0968,0.014554968,0.019210032,0.416571298,2.30952926,C,5,12:49:22
477,5,9,14.8,2.1595,0.014990023,0.020226059,0.416495003,2.36064698,C,5,12:49:26
478,5,9,14.863,2.2225,0.01542739,0.021269807,0.416418708,2.41145953,C,5,12:49:30
479,5,9,14.9265,2.286,0.015868233,0.022344254,0.416495003,2.46242466,C,5,12:49:34
480,5,9,14.9913,2.3508,0.016318329,0.023464223,0.416647593,2.51354238,C,5,12:49:38
481,5,9,15.0567,2.4162,0.016771896,0.024615988,0.416571298,2.56450752,C,5,12:49:41
482,5,9,15.123,2.4825,0.017232408,0.025808848,0.416647593,2.61547265,C,5,12:49:45
483,5,9,15.19,2.5495,0.017697549,0.027037435,0.416495003,2.66628519,C,5,12:49:49
484,5,9,15.2577,2.6172,0.018167316,0.028302129,0.416495003,2.71740291,C,5,12:49:53
485,5,9,15.3263,2.6858,0.018644026,0.029609789,0.416495003,2.76821546,C,5,12:49:58
486,5,9,15.3958,2.7553,0.01912652,0.030957916,0.416495003,2.81933318,C,5,12:50:02
487,5,9,15.466,2.8255,0.019613644,0.032343808,0.416495003,2.87014572,C,5,12:50:06
488,5,9,15.5367,2.8962,0.020104237,0.033764522,0.416342413,2.92095827,C,5,12:50:10
489,5,9,15.6085,2.968,0.020602932,0.035234058,0.416495003,2.9719234,C,5,12:50:15
490,5,9,15.6483,3.0078,0.020879471,0.036059845,0.416571298,3,C,133,12:50:17
491,5,10,15.6492,0.0008,3.7357E-06,1.06904E-05,0.417410544,2.86221103,D,0,12:50:17
492,5,10,15.7037,0.0553,0.000382109,0.001083329,0.416495003,2.8112459,D,5,12:50:21
493,5,10,15.7637,0.1153,0.000798651,0.00224349,0.416647593,2.75967041,D,5,12:50:24
494,5,10,15.8245,0.1762,0.00122098,0.003398134,0.416571298,2.70885786,D,5,12:50:28
495,5,10,15.8848,0.2365,0.001639836,0.004521872,0.416495003,2.65774014,D,5,12:50:32
496,5,10,15.9453,0.297,0.002059849,0.005627319,0.416418708,2.60646983,D,5,12:50:35
497,5,10,16.0058,0.3575,0.002479863,0.006711271,0.416495003,2.55565728,D,5,12:50:39
498,5,10,16.0662,0.4178,0.002898721,0.007770814,0.416495003,2.50423438,D,5,12:50:42
499,5,10,16.1263,0.478,0.003316422,0.008806066,0.416495003,2.45326925,D,5,12:50:46
500,5,10,16.1862,0.5378,0.003731806,0.009814334,0.416571298,2.40199893,D,5,12:50:50
501,5,10,16.2457,0.5973,0.004144878,0.010795899,0.416647593,2.3510338,D,5,12:50:53
502,5,10,16.305,0.6567,0.004556794,0.011753652,0.416495003,2.29991608,D,5,12:50:57
503,5,10,16.3638,0.7155,0.004965238,0.012682478,0.416418708,2.24879835,D,5,12:51:00
504,5,10,16.4228,0.7745,0.005374837,0.013593,0.416418708,2.19768063,D,5,12:51:04
505,5,10,16.4817,0.8333,0.00578328,0.014479977,0.416571298,2.14625772,D,5,12:51:07
506,5,10,16.5397,0.8913,0.006185935,0.015333779,0.416571298,2.09529259,D,5,12:51:11
507,5,10,16.5977,0.9493,0.006588591,0.01616702,0.416495003,2.04402228,D,5,12:51:14
508,5,10,16.6553,1.007,0.006988934,0.016974959,0.416571298,1.99290455,D,5,12:51:18
509,5,10,16.7123,1.064,0.007384651,0.017753334,0.416571298,1.94163424,D,5,12:51:21
510,5,10,16.7695,1.1212,0.007781521,0.018513656,0.416571298,1.89021134,D,5,12:51:25
511,5,10,16.8263,1.178,0.008176079,0.019249268,0.416723888,1.83894102,D,5,12:51:28
512,5,10,16.8825,1.2342,0.00856601,0.019956268,0.416571298,1.7878233,D,5,12:51:31
513,5,10,16.9385,1.2902,0.008954781,0.020641227,0.416418708,1.73655299,D,5,12:51:35
514,5,10,16.9938,1.3455,0.009338927,0.02129837,0.416571298,1.68558785,D,5,12:51:38
515,5,10,17.0488,1.4005,0.009720759,0.021932093,0.416647593,1.63431754,D,5,12:51:41
516,5,10,17.104,1.4557,0.010103747,0.022548058,0.416647593,1.58274205,D,5,12:51:45
517,5,10,17.1592,1.5108,0.010486736,0.023144309,0.416571298,1.53131914,D,5,12:51:48
518,5,10,17.2138,1.5655,0.010866252,0.023715569,0.416647593,1.47989624,D,5,12:51:51
519,5,10,17.2678,1.6195,0.01124114,0.024260642,0.416571298,1.42862593,D,5,12:51:55
520,5,10,17.322,1.6737,0.011617186,0.024788126,0.416495003,1.3775082,D,5,12:51:58
521,5,10,17.3753,1.727,0.011987445,0.025288508,0.416647593,1.32623789,D,5,12:52:01
522,5,10,17.4287,1.7803,0.012357706,0.025769943,0.416495003,1.27496757,D,5,12:52:04
523,5,10,17.482,1.8337,0.012727966,0.026232342,0.416571298,1.22339208,D,5,12:52:07
524,5,10,17.535,1.8867,0.013095911,0.026672874,0.416571298,1.171664,D,5,12:52:11
525,5,10,17.5875,1.9392,0.013460387,0.027090512,0.416647593,1.12054627,D,5,12:52:14
526,5,10,17.6395,1.9912,0.013821389,0.027485629,0.416723888,1.06912337,D,5,12:52:17
527,5,10,17.6913,2.043,0.014181237,0.027860997,0.416495003,1.01785306,D,5,12:52:20
528,5,10,17.7428,2.0945,0.014538771,0.028215585,0.416647593,0.96612497,D,5,12:52:23
529,5,10,17.7942,2.1458,0.014895148,0.028550637,0.416495003,0.91485466,D,5,12:52:26
530,5,10,17.8448,2.1965,0.015246895,0.028863225,0.416418708,0.86327916,D,5,12:52:29
531,5,10,17.8953,2.247,0.015597485,0.029156743,0.416418708,0.81185626,D,5,12:52:32
532,5,10,17.9452,2.2968,0.015943445,0.029428567,0.416495003,0.76043336,D,5,12:52:35
533,5,10,17.9947,2.3463,0.016287092,0.029680949,0.416571298,0.70931563,D,5,12:52:38
534,5,10,18.0438,2.3955,0.016628428,0.029914113,0.416495003,0.65789273,D,5,12:52:41
535,5,10,18.0925,2.4442,0.01696629,0.03012754,0.416571298,0.60646983,D,5,12:52:44
536,5,10,18.1408,2.4925,0.017301837,0.030322276,0.416647593,0.55489433,D,5,12:52:47
537,5,10,18.1892,2.5408,0.017637386,0.030499741,0.416723888,0.50331884,D,5,12:52:50
538,5,10,18.2373,2.589,0.017971779,0.030659294,0.416571298,0.45159075,D,5,12:52:53
539,5,10,18.2853,2.637,0.018305014,0.030801104,0.416495003,0.39986267,D,5,12:52:56
540,5,10,18.3333,2.685,0.018638249,0.030925661,0.416571298,0.34828717,D,5,12:52:59
541,5,10,18.3808,2.7325,0.018968012,0.031031893,0.416571298,0.29686427,D,5,12:53:01
542,5,10,18.4283,2.78,0.019297774,0.031121175,0.416571298,0.24544137,D,5,12:53:04
543,5,10,18.476,2.8277,0.019628694,0.031193687,0.416571298,0.19386587,D,5,12:53:07
544,5,10,18.5235,2.8752,0.019958459,0.031248987,0.416571298,0.14244297,D,5,12:53:10
545,5,10,18.5712,2.9228,0.020289378,0.03128747,0.416571298,0.09102007,D,5,12:53:13
546,5,10,18.6188,2.9705,0.020620296,0.031308965,0.416495003,0.03990234,D,5,12:53:16
547,5,10,18.6467,2.9983,0.020813527,0.031313683,0.416647593,0.00999466,D,133,12:53:17
548,6,9,18.6475,0.0008,3.7366E-06,0.000000544,0.417334249,0.14534218,C,0,12:53:18
549,6,9,18.6837,0.037,0.000254832,4.38234E-05,0.416495003,0.19691768,C,5,12:53:20
550,6,9,18.7223,0.0757,0.000523272,0.00010384,0.416495003,0.24864576,C,5,12:53:22
551,6,9,18.7617,0.115,0.00079634,0.000178986,0.416418708,0.30022126,C,5,12:53:25
552,6,9,18.8017,0.155,0.001074035,0.000269696,0.416723888,0.35210193,C,5,12:53:27
553,6,9,18.8425,0.1958,0.001357515,0.000376957,0.416495003,0.4039826,C,5,12:53:30
554,6,9,18.884,0.2373,0.001645624,0.000500948,0.416647593,0.45601587,C,5,12:53:32
555,6,9,18.9257,0.279,0.00193489,0.000640463,0.416723888,0.50774395,C,5,12:53:35
556,6,9,18.9678,0.3212,0.002227628,0.000796782,0.416571298,0.55931945,C,5,12:53:37
557,6,9,19.0102,0.3635,0.002521523,0.000968846,0.416342413,0.61058976,C,5,12:53:40
558,6,9,19.0533,0.4067,0.002821201,0.00115973,0.416723888,0.66247044,C,5,12:53:42
559,6,9,19.097,0.4503,0.003124351,0.001368496,0.416723888,0.71404593,C,5,12:53:45
560,6,9,19.1412,0.4945,0.003430971,0.001595478,0.416647593,0.76546883,C,5,12:53:47
561,6,9,19.1857,0.539,0.003739909,0.001840053,0.416495003,0.81673915,C,5,12:53:50
562,6,9,19.2308,0.5842,0.004053473,0.0021044,0.416571298,0.86831464,C,5,12:53:53
563,6,9,19.2768,0.6302,0.004372821,0.002390061,0.416495003,0.91989014,C,5,12:53:56
